temperature,humidity,precipitation,cloudcover,windspeed,year,month,day
18.286574074074075,76.4699074074074,0.026388888888888892,0,9.628742283950617,2015,1,28
18.538737623762376,76.36839933993399,0.02095709570957096,15,9.298638613861387,2015,1,29
18.628156565656564,77.1473063973064,0.03148148148148148,28,9.426936026936028,2015,1,30
18.26957671957672,77.9920634920635,0.02982804232804233,99,10.124272486772487,2015,1,31
18.221368501529053,77.64717125382263,0.04319571865443425,57,10.041590214067279,2015,2,1
18.285995370370372,76.68287037037037,0.02368827160493827,6,9.771643518518518,2015,2,2
18.30023148148148,77.15779320987654,0.03838734567901234,28,9.654475308641976,2015,2,3
18.164930555555557,77.26118827160494,0.035146604938271604,75,10.459645061728395,2015,2,4
18.149807098765432,77.63966049382717,0.05219907407407408,40,10.653163580246913,2015,2,5
18.295408950617283,77.4483024691358,0.043132716049382715,0,10.283950617283951,2015,2,6
18.363657407407405,77.3815586419753,0.031404320987654326,32,9.849691358024693,2015,2,7
18.23672839506173,78.61612654320987,0.02943672839506173,6,9.980787037037038,2015,2,8
18.268904320987655,77.65354938271605,0.01979166666666667,53,9.875077160493827,2015,2,9
18.3108024691358,77.85648148148148,0.03410493827160494,75,9.935648148148148,2015,2,10
18.42619598765432,77.69058641975309,0.03981481481481482,0,9.879591049382716,2015,2,11
18.465625,77.32253086419753,0.024151234567901234,79,10.051273148148148,2015,2,12
18.41118827160494,77.18672839506173,0.025308641975308646,26,9.897646604938272,2015,2,13
18.369984567901234,76.0667438271605,0.02966820987654321,32,9.995563271604938,2015,2,14
18.107523148148147,76.14660493827161,0.03202160493827161,0,9.80235339506173,2015,2,15
18.22222222222222,75.23688271604938,0.03468364197530865,63,9.917399691358025,2015,2,16
18.219174382716048,76.44907407407408,0.01859567901234568,40,9.775655864197532,2015,2,17
18.070987654320987,77.62037037037037,0.051658950617283955,13,10.202893518518518,2015,2,18
18.157021604938272,76.81018518518519,0.038348765432098766,43,10.340972222222222,2015,2,19
18.247878086419753,76.36342592592592,0.041666666666666664,0,10.78275462962963,2015,2,20
18.15270061728395,76.97183641975309,0.02854938271604938,40,10.11057098765432,2015,2,21
18.219328703703702,77.3695987654321,0.03981481481481482,81,10.214236111111111,2015,2,22
18.206442901234567,77.58101851851852,0.051890432098765434,29,9.836226851851851,2015,2,23
18.11523919753086,77.09066358024691,0.03904320987654321,71,9.65462962962963,2015,2,24
18.25,76.69637345679013,0.04787808641975309,10,9.85042438271605,2015,2,25
18.389081790123456,76.07831790123457,0.054205246913580245,3,10.198109567901234,2015,2,26
18.2795524691358,76.44135802469135,0.03001543209876543,37,9.647569444444445,2015,2,27
18.286574074074075,76.4699074074074,0.026388888888888892,83,9.628742283950617,2015,2,28
18.221368501529053,77.64717125382263,0.04319571865443425,89,10.041590214067279,2015,3,1
18.285995370370372,76.68287037037037,0.02368827160493827,82,9.771643518518518,2015,3,2
18.30023148148148,77.15779320987654,0.03838734567901234,59,9.654475308641976,2015,3,3
18.164930555555557,77.26118827160494,0.035146604938271604,100,10.459645061728395,2015,3,4
18.149807098765432,77.63966049382717,0.05219907407407408,90,10.653163580246913,2015,3,5
18.295408950617283,77.4483024691358,0.043132716049382715,18,10.283950617283951,2015,3,6
18.363657407407405,77.3815586419753,0.031404320987654326,13,9.849691358024693,2015,3,7
18.23672839506173,78.61612654320987,0.02943672839506173,0,9.980787037037038,2015,3,8
18.268904320987655,77.65354938271605,0.01979166666666667,0,9.875077160493827,2015,3,9
18.3108024691358,77.85648148148148,0.03410493827160494,0,9.935648148148148,2015,3,10
18.42619598765432,77.69058641975309,0.03981481481481482,0,9.879591049382716,2015,3,11
18.465625,77.32253086419753,0.024151234567901234,31,10.051273148148148,2015,3,12
18.41118827160494,77.18672839506173,0.025308641975308646,84,9.897646604938272,2015,3,13
18.369984567901234,76.0667438271605,0.02966820987654321,43,9.995563271604938,2015,3,14
18.107523148148147,76.14660493827161,0.03202160493827161,0,9.80235339506173,2015,3,15
18.22222222222222,75.23688271604938,0.03468364197530865,17,9.917399691358025,2015,3,16
18.219174382716048,76.44907407407408,0.01859567901234568,2,9.775655864197532,2015,3,17
18.070987654320987,77.62037037037037,0.051658950617283955,22,10.202893518518518,2015,3,18
18.157021604938272,76.81018518518519,0.038348765432098766,28,10.340972222222222,2015,3,19
18.247878086419753,76.36342592592592,0.041666666666666664,42,10.78275462962963,2015,3,20
18.15270061728395,76.97183641975309,0.02854938271604938,67,10.11057098765432,2015,3,21
18.219328703703702,77.3695987654321,0.03981481481481482,100,10.214236111111111,2015,3,22
18.206442901234567,77.58101851851852,0.051890432098765434,100,9.836226851851851,2015,3,23
18.11523919753086,77.09066358024691,0.03904320987654321,100,9.65462962962963,2015,3,24
18.25,76.69637345679013,0.04787808641975309,41,9.85042438271605,2015,3,25
18.389081790123456,76.07831790123457,0.054205246913580245,61,10.198109567901234,2015,3,26
18.2795524691358,76.44135802469135,0.03001543209876543,9,9.647569444444445,2015,3,27
18.286574074074075,76.4699074074074,0.026388888888888892,87,9.628742283950617,2015,3,28
18.538737623762376,76.36839933993399,0.02095709570957096,0,9.298638613861387,2015,3,29
18.628156565656564,77.1473063973064,0.03148148148148148,1,9.426936026936028,2015,3,30
18.26957671957672,77.9920634920635,0.02982804232804233,27,10.124272486772487,2015,3,31
18.221368501529053,77.64717125382263,0.04319571865443425,70,10.041590214067279,2015,4,1
18.285995370370372,76.68287037037037,0.02368827160493827,4,9.771643518518518,2015,4,2
18.30023148148148,77.15779320987654,0.03838734567901234,100,9.654475308641976,2015,4,3
18.164930555555557,77.26118827160494,0.035146604938271604,59,10.459645061728395,2015,4,4
18.149807098765432,77.63966049382717,0.05219907407407408,77,10.653163580246913,2015,4,5
18.295408950617283,77.4483024691358,0.043132716049382715,87,10.283950617283951,2015,4,6
18.363657407407405,77.3815586419753,0.031404320987654326,83,9.849691358024693,2015,4,7
18.23672839506173,78.61612654320987,0.02943672839506173,45,9.980787037037038,2015,4,8
18.268904320987655,77.65354938271605,0.01979166666666667,52,9.875077160493827,2015,4,9
18.3108024691358,77.85648148148148,0.03410493827160494,4,9.935648148148148,2015,4,10
18.42619598765432,77.69058641975309,0.03981481481481482,61,9.879591049382716,2015,4,11
18.465625,77.32253086419753,0.024151234567901234,1,10.051273148148148,2015,4,12
18.41118827160494,77.18672839506173,0.025308641975308646,4,9.897646604938272,2015,4,13
18.369984567901234,76.0667438271605,0.02966820987654321,25,9.995563271604938,2015,4,14
18.107523148148147,76.14660493827161,0.03202160493827161,89,9.80235339506173,2015,4,15
18.22222222222222,75.23688271604938,0.03468364197530865,15,9.917399691358025,2015,4,16
18.219174382716048,76.44907407407408,0.01859567901234568,98,9.775655864197532,2015,4,17
18.070987654320987,77.62037037037037,0.051658950617283955,100,10.202893518518518,2015,4,18
18.157021604938272,76.81018518518519,0.038348765432098766,44,10.340972222222222,2015,4,19
18.247878086419753,76.36342592592592,0.041666666666666664,16,10.78275462962963,2015,4,20
18.15270061728395,76.97183641975309,0.02854938271604938,91,10.11057098765432,2015,4,21
18.219328703703702,77.3695987654321,0.03981481481481482,40,10.214236111111111,2015,4,22
18.206442901234567,77.58101851851852,0.051890432098765434,3,9.836226851851851,2015,4,23
18.11523919753086,77.09066358024691,0.03904320987654321,36,9.65462962962963,2015,4,24
18.25,76.69637345679013,0.04787808641975309,94,9.85042438271605,2015,4,25
18.389081790123456,76.07831790123457,0.054205246913580245,66,10.198109567901234,2015,4,26
18.2795524691358,76.44135802469135,0.03001543209876543,45,9.647569444444445,2015,4,27
18.286574074074075,76.4699074074074,0.026388888888888892,28,9.628742283950617,2015,4,28
18.538737623762376,76.36839933993399,0.02095709570957096,54,9.298638613861387,2015,4,29
18.628156565656564,77.1473063973064,0.03148148148148148,76,9.426936026936028,2015,4,30
18.221368501529053,77.64717125382263,0.04319571865443425,0,10.041590214067279,2015,5,1
18.285995370370372,76.68287037037037,0.02368827160493827,0,9.771643518518518,2015,5,2
18.30023148148148,77.15779320987654,0.03838734567901234,0,9.654475308641976,2015,5,3
18.164930555555557,77.26118827160494,0.035146604938271604,99,10.459645061728395,2015,5,4
18.149807098765432,77.63966049382717,0.05219907407407408,99,10.653163580246913,2015,5,5
18.295408950617283,77.4483024691358,0.043132716049382715,33,10.283950617283951,2015,5,6
18.363657407407405,77.3815586419753,0.031404320987654326,0,9.849691358024693,2015,5,7
18.23672839506173,78.61612654320987,0.02943672839506173,1,9.980787037037038,2015,5,8
18.268904320987655,77.65354938271605,0.01979166666666667,2,9.875077160493827,2015,5,9
18.3108024691358,77.85648148148148,0.03410493827160494,0,9.935648148148148,2015,5,10
18.42619598765432,77.69058641975309,0.03981481481481482,2,9.879591049382716,2015,5,11
18.465625,77.32253086419753,0.024151234567901234,0,10.051273148148148,2015,5,12
18.41118827160494,77.18672839506173,0.025308641975308646,0,9.897646604938272,2015,5,13
18.369984567901234,76.0667438271605,0.02966820987654321,44,9.995563271604938,2015,5,14
18.107523148148147,76.14660493827161,0.03202160493827161,1,9.80235339506173,2015,5,15
18.22222222222222,75.23688271604938,0.03468364197530865,0,9.917399691358025,2015,5,16
18.219174382716048,76.44907407407408,0.01859567901234568,18,9.775655864197532,2015,5,17
18.070987654320987,77.62037037037037,0.051658950617283955,21,10.202893518518518,2015,5,18
18.157021604938272,76.81018518518519,0.038348765432098766,73,10.340972222222222,2015,5,19
18.247878086419753,76.36342592592592,0.041666666666666664,90,10.78275462962963,2015,5,20
18.15270061728395,76.97183641975309,0.02854938271604938,1,10.11057098765432,2015,5,21
18.219328703703702,77.3695987654321,0.03981481481481482,0,10.214236111111111,2015,5,22
18.206442901234567,77.58101851851852,0.051890432098765434,4,9.836226851851851,2015,5,23
18.11523919753086,77.09066358024691,0.03904320987654321,29,9.65462962962963,2015,5,24
18.25,76.69637345679013,0.04787808641975309,33,9.85042438271605,2015,5,25
18.389081790123456,76.07831790123457,0.054205246913580245,8,10.198109567901234,2015,5,26
18.2795524691358,76.44135802469135,0.03001543209876543,0,9.647569444444445,2015,5,27
18.286574074074075,76.4699074074074,0.026388888888888892,10,9.628742283950617,2015,5,28
18.538737623762376,76.36839933993399,0.02095709570957096,53,9.298638613861387,2015,5,29
18.628156565656564,77.1473063973064,0.03148148148148148,3,9.426936026936028,2015,5,30
18.26957671957672,77.9920634920635,0.02982804232804233,9,10.124272486772487,2015,5,31
18.221368501529053,77.64717125382263,0.04319571865443425,51,10.041590214067279,2015,6,1
18.285995370370372,76.68287037037037,0.02368827160493827,4,9.771643518518518,2015,6,2
18.30023148148148,77.15779320987654,0.03838734567901234,3,9.654475308641976,2015,6,3
18.164930555555557,77.26118827160494,0.035146604938271604,1,10.459645061728395,2015,6,4
18.149807098765432,77.63966049382717,0.05219907407407408,27,10.653163580246913,2015,6,5
18.295408950617283,77.4483024691358,0.043132716049382715,16,10.283950617283951,2015,6,6
18.363657407407405,77.3815586419753,0.031404320987654326,81,9.849691358024693,2015,6,7
18.23672839506173,78.61612654320987,0.02943672839506173,62,9.980787037037038,2015,6,8
18.268904320987655,77.65354938271605,0.01979166666666667,72,9.875077160493827,2015,6,9
18.3108024691358,77.85648148148148,0.03410493827160494,46,9.935648148148148,2015,6,10
18.42619598765432,77.69058641975309,0.03981481481481482,97,9.879591049382716,2015,6,11
18.465625,77.32253086419753,0.024151234567901234,39,10.051273148148148,2015,6,12
18.41118827160494,77.18672839506173,0.025308641975308646,8,9.897646604938272,2015,6,13
18.369984567901234,76.0667438271605,0.02966820987654321,54,9.995563271604938,2015,6,14
18.107523148148147,76.14660493827161,0.03202160493827161,28,9.80235339506173,2015,6,15
18.22222222222222,75.23688271604938,0.03468364197530865,18,9.917399691358025,2015,6,16
18.219174382716048,76.44907407407408,0.01859567901234568,1,9.775655864197532,2015,6,17
18.070987654320987,77.62037037037037,0.051658950617283955,0,10.202893518518518,2015,6,18
18.157021604938272,76.81018518518519,0.038348765432098766,0,10.340972222222222,2015,6,19
18.247878086419753,76.36342592592592,0.041666666666666664,0,10.78275462962963,2015,6,20
18.15270061728395,76.97183641975309,0.02854938271604938,13,10.11057098765432,2015,6,21
18.219328703703702,77.3695987654321,0.03981481481481482,3,10.214236111111111,2015,6,22
18.206442901234567,77.58101851851852,0.051890432098765434,7,9.836226851851851,2015,6,23
18.11523919753086,77.09066358024691,0.03904320987654321,56,9.65462962962963,2015,6,24
18.25,76.69637345679013,0.04787808641975309,37,9.85042438271605,2015,6,25
18.389081790123456,76.07831790123457,0.054205246913580245,5,10.198109567901234,2015,6,26
18.2795524691358,76.44135802469135,0.03001543209876543,0,9.647569444444445,2015,6,27
18.286574074074075,76.4699074074074,0.026388888888888892,0,9.628742283950617,2015,6,28
18.538737623762376,76.36839933993399,0.02095709570957096,0,9.298638613861387,2015,6,29
18.628156565656564,77.1473063973064,0.03148148148148148,10,9.426936026936028,2015,6,30
18.221368501529053,77.64717125382263,0.04319571865443425,7,10.041590214067279,2015,7,1
18.285995370370372,76.68287037037037,0.02368827160493827,46,9.771643518518518,2015,7,2
18.30023148148148,77.15779320987654,0.03838734567901234,7,9.654475308641976,2015,7,3
18.164930555555557,77.26118827160494,0.035146604938271604,7,10.459645061728395,2015,7,4
18.149807098765432,77.63966049382717,0.05219907407407408,99,10.653163580246913,2015,7,5
18.295408950617283,77.4483024691358,0.043132716049382715,100,10.283950617283951,2015,7,6
18.363657407407405,77.3815586419753,0.031404320987654326,64,9.849691358024693,2015,7,7
18.23672839506173,78.61612654320987,0.02943672839506173,21,9.980787037037038,2015,7,8
18.268904320987655,77.65354938271605,0.01979166666666667,14,9.875077160493827,2015,7,9
18.3108024691358,77.85648148148148,0.03410493827160494,48,9.935648148148148,2015,7,10
18.42619598765432,77.69058641975309,0.03981481481481482,52,9.879591049382716,2015,7,11
18.465625,77.32253086419753,0.024151234567901234,46,10.051273148148148,2015,7,12
18.41118827160494,77.18672839506173,0.025308641975308646,73,9.897646604938272,2015,7,13
18.369984567901234,76.0667438271605,0.02966820987654321,96,9.995563271604938,2015,7,14
18.107523148148147,76.14660493827161,0.03202160493827161,81,9.80235339506173,2015,7,15
18.22222222222222,75.23688271604938,0.03468364197530865,35,9.917399691358025,2015,7,16
18.219174382716048,76.44907407407408,0.01859567901234568,93,9.775655864197532,2015,7,17
18.070987654320987,77.62037037037037,0.051658950617283955,2,10.202893518518518,2015,7,18
18.157021604938272,76.81018518518519,0.038348765432098766,12,10.340972222222222,2015,7,19
18.247878086419753,76.36342592592592,0.041666666666666664,0,10.78275462962963,2015,7,20
18.15270061728395,76.97183641975309,0.02854938271604938,64,10.11057098765432,2015,7,21
18.219328703703702,77.3695987654321,0.03981481481481482,51,10.214236111111111,2015,7,22
18.206442901234567,77.58101851851852,0.051890432098765434,49,9.836226851851851,2015,7,23
18.11523919753086,77.09066358024691,0.03904320987654321,0,9.65462962962963,2015,7,24
18.25,76.69637345679013,0.04787808641975309,61,9.85042438271605,2015,7,25
18.389081790123456,76.07831790123457,0.054205246913580245,99,10.198109567901234,2015,7,26
18.2795524691358,76.44135802469135,0.03001543209876543,0,9.647569444444445,2015,7,27
18.286574074074075,76.4699074074074,0.026388888888888892,3,9.628742283950617,2015,7,28
18.538737623762376,76.36839933993399,0.02095709570957096,38,9.298638613861387,2015,7,29
18.628156565656564,77.1473063973064,0.03148148148148148,61,9.426936026936028,2015,7,30
18.26957671957672,77.9920634920635,0.02982804232804233,83,10.124272486772487,2015,7,31
18.221368501529053,77.64717125382263,0.04319571865443425,59,10.041590214067279,2015,8,1
18.285995370370372,76.68287037037037,0.02368827160493827,10,9.771643518518518,2015,8,2
18.30023148148148,77.15779320987654,0.03838734567901234,6,9.654475308641976,2015,8,3
18.164930555555557,77.26118827160494,0.035146604938271604,44,10.459645061728395,2015,8,4
18.149807098765432,77.63966049382717,0.05219907407407408,6,10.653163580246913,2015,8,5
18.295408950617283,77.4483024691358,0.043132716049382715,77,10.283950617283951,2015,8,6
18.363657407407405,77.3815586419753,0.031404320987654326,10,9.849691358024693,2015,8,7
18.23672839506173,78.61612654320987,0.02943672839506173,100,9.980787037037038,2015,8,8
18.268904320987655,77.65354938271605,0.01979166666666667,42,9.875077160493827,2015,8,9
18.3108024691358,77.85648148148148,0.03410493827160494,68,9.935648148148148,2015,8,10
18.42619598765432,77.69058641975309,0.03981481481481482,1,9.879591049382716,2015,8,11
18.465625,77.32253086419753,0.024151234567901234,37,10.051273148148148,2015,8,12
18.41118827160494,77.18672839506173,0.025308641975308646,81,9.897646604938272,2015,8,13
18.369984567901234,76.0667438271605,0.02966820987654321,94,9.995563271604938,2015,8,14
18.107523148148147,76.14660493827161,0.03202160493827161,20,9.80235339506173,2015,8,15
18.22222222222222,75.23688271604938,0.03468364197530865,25,9.917399691358025,2015,8,16
18.219174382716048,76.44907407407408,0.01859567901234568,46,9.775655864197532,2015,8,17
18.070987654320987,77.62037037037037,0.051658950617283955,100,10.202893518518518,2015,8,18
18.157021604938272,76.81018518518519,0.038348765432098766,8,10.340972222222222,2015,8,19
18.247878086419753,76.36342592592592,0.041666666666666664,0,10.78275462962963,2015,8,20
18.15270061728395,76.97183641975309,0.02854938271604938,37,10.11057098765432,2015,8,21
18.219328703703702,77.3695987654321,0.03981481481481482,23,10.214236111111111,2015,8,22
18.206442901234567,77.58101851851852,0.051890432098765434,55,9.836226851851851,2015,8,23
18.11523919753086,77.09066358024691,0.03904320987654321,44,9.65462962962963,2015,8,24
18.25,76.69637345679013,0.04787808641975309,2,9.85042438271605,2015,8,25
18.389081790123456,76.07831790123457,0.054205246913580245,3,10.198109567901234,2015,8,26
18.2795524691358,76.44135802469135,0.03001543209876543,38,9.647569444444445,2015,8,27
18.286574074074075,76.4699074074074,0.026388888888888892,14,9.628742283950617,2015,8,28
18.538737623762376,76.36839933993399,0.02095709570957096,100,9.298638613861387,2015,8,29
18.628156565656564,77.1473063973064,0.03148148148148148,37,9.426936026936028,2015,8,30
18.26957671957672,77.9920634920635,0.02982804232804233,76,10.124272486772487,2015,8,31
18.221368501529053,77.64717125382263,0.04319571865443425,77,10.041590214067279,2015,9,1
18.285995370370372,76.68287037037037,0.02368827160493827,73,9.771643518518518,2015,9,2
18.30023148148148,77.15779320987654,0.03838734567901234,78,9.654475308641976,2015,9,3
18.164930555555557,77.26118827160494,0.035146604938271604,71,10.459645061728395,2015,9,4
18.149807098765432,77.63966049382717,0.05219907407407408,55,10.653163580246913,2015,9,5
18.295408950617283,77.4483024691358,0.043132716049382715,18,10.283950617283951,2015,9,6
18.363657407407405,77.3815586419753,0.031404320987654326,0,9.849691358024693,2015,9,7
18.23672839506173,78.61612654320987,0.02943672839506173,55,9.980787037037038,2015,9,8
18.268904320987655,77.65354938271605,0.01979166666666667,21,9.875077160493827,2015,9,9
18.3108024691358,77.85648148148148,0.03410493827160494,62,9.935648148148148,2015,9,10
18.42619598765432,77.69058641975309,0.03981481481481482,100,9.879591049382716,2015,9,11
18.465625,77.32253086419753,0.024151234567901234,46,10.051273148148148,2015,9,12
18.41118827160494,77.18672839506173,0.025308641975308646,5,9.897646604938272,2015,9,13
18.369984567901234,76.0667438271605,0.02966820987654321,15,9.995563271604938,2015,9,14
18.107523148148147,76.14660493827161,0.03202160493827161,10,9.80235339506173,2015,9,15
18.22222222222222,75.23688271604938,0.03468364197530865,52,9.917399691358025,2015,9,16
18.219174382716048,76.44907407407408,0.01859567901234568,1,9.775655864197532,2015,9,17
18.070987654320987,77.62037037037037,0.051658950617283955,18,10.202893518518518,2015,9,18
18.157021604938272,76.81018518518519,0.038348765432098766,1,10.340972222222222,2015,9,19
18.247878086419753,76.36342592592592,0.041666666666666664,7,10.78275462962963,2015,9,20
18.15270061728395,76.97183641975309,0.02854938271604938,0,10.11057098765432,2015,9,21
18.219328703703702,77.3695987654321,0.03981481481481482,39,10.214236111111111,2015,9,22
18.206442901234567,77.58101851851852,0.051890432098765434,100,9.836226851851851,2015,9,23
18.11523919753086,77.09066358024691,0.03904320987654321,1,9.65462962962963,2015,9,24
18.25,76.69637345679013,0.04787808641975309,51,9.85042438271605,2015,9,25
18.389081790123456,76.07831790123457,0.054205246913580245,2,10.198109567901234,2015,9,26
18.2795524691358,76.44135802469135,0.03001543209876543,93,9.647569444444445,2015,9,27
18.286574074074075,76.4699074074074,0.026388888888888892,72,9.628742283950617,2015,9,28
18.538737623762376,76.36839933993399,0.02095709570957096,56,9.298638613861387,2015,9,29
18.628156565656564,77.1473063973064,0.03148148148148148,5,9.426936026936028,2015,9,30
18.221368501529053,77.64717125382263,0.04319571865443425,96,10.041590214067279,2015,10,1
18.285995370370372,76.68287037037037,0.02368827160493827,69,9.771643518518518,2015,10,2
18.30023148148148,77.15779320987654,0.03838734567901234,100,9.654475308641976,2015,10,3
18.164930555555557,77.26118827160494,0.035146604938271604,54,10.459645061728395,2015,10,4
18.149807098765432,77.63966049382717,0.05219907407407408,100,10.653163580246913,2015,10,5
18.295408950617283,77.4483024691358,0.043132716049382715,1,10.283950617283951,2015,10,6
18.363657407407405,77.3815586419753,0.031404320987654326,44,9.849691358024693,2015,10,7
18.23672839506173,78.61612654320987,0.02943672839506173,14,9.980787037037038,2015,10,8
18.268904320987655,77.65354938271605,0.01979166666666667,96,9.875077160493827,2015,10,9
18.3108024691358,77.85648148148148,0.03410493827160494,61,9.935648148148148,2015,10,10
18.42619598765432,77.69058641975309,0.03981481481481482,29,9.879591049382716,2015,10,11
18.465625,77.32253086419753,0.024151234567901234,19,10.051273148148148,2015,10,12
18.41118827160494,77.18672839506173,0.025308641975308646,67,9.897646604938272,2015,10,13
18.369984567901234,76.0667438271605,0.02966820987654321,31,9.995563271604938,2015,10,14
18.107523148148147,76.14660493827161,0.03202160493827161,55,9.80235339506173,2015,10,15
18.22222222222222,75.23688271604938,0.03468364197530865,6,9.917399691358025,2015,10,16
18.219174382716048,76.44907407407408,0.01859567901234568,22,9.775655864197532,2015,10,17
18.070987654320987,77.62037037037037,0.051658950617283955,28,10.202893518518518,2015,10,18
18.157021604938272,76.81018518518519,0.038348765432098766,88,10.340972222222222,2015,10,19
18.247878086419753,76.36342592592592,0.041666666666666664,34,10.78275462962963,2015,10,20
18.15270061728395,76.97183641975309,0.02854938271604938,27,10.11057098765432,2015,10,21
18.219328703703702,77.3695987654321,0.03981481481481482,26,10.214236111111111,2015,10,22
18.206442901234567,77.58101851851852,0.051890432098765434,100,9.836226851851851,2015,10,23
18.11523919753086,77.09066358024691,0.03904320987654321,100,9.65462962962963,2015,10,24
18.25,76.69637345679013,0.04787808641975309,84,9.85042438271605,2015,10,25
18.389081790123456,76.07831790123457,0.054205246913580245,38,10.198109567901234,2015,10,26
18.2795524691358,76.44135802469135,0.03001543209876543,18,9.647569444444445,2015,10,27
18.286574074074075,76.4699074074074,0.026388888888888892,54,9.628742283950617,2015,10,28
18.538737623762376,76.36839933993399,0.02095709570957096,0,9.298638613861387,2015,10,29
18.628156565656564,77.1473063973064,0.03148148148148148,0,9.426936026936028,2015,10,30
18.26957671957672,77.9920634920635,0.02982804232804233,14,10.124272486772487,2015,10,31
18.221368501529053,77.64717125382263,0.04319571865443425,100,10.041590214067279,2015,11,1
18.285995370370372,76.68287037037037,0.02368827160493827,34,9.771643518518518,2015,11,2
18.30023148148148,77.15779320987654,0.03838734567901234,26,9.654475308641976,2015,11,3
18.164930555555557,77.26118827160494,0.035146604938271604,32,10.459645061728395,2015,11,4
18.149807098765432,77.63966049382717,0.05219907407407408,0,10.653163580246913,2015,11,5
18.295408950617283,77.4483024691358,0.043132716049382715,25,10.283950617283951,2015,11,6
18.363657407407405,77.3815586419753,0.031404320987654326,0,9.849691358024693,2015,11,7
18.23672839506173,78.61612654320987,0.02943672839506173,0,9.980787037037038,2015,11,8
18.268904320987655,77.65354938271605,0.01979166666666667,70,9.875077160493827,2015,11,9
18.3108024691358,77.85648148148148,0.03410493827160494,100,9.935648148148148,2015,11,10
18.42619598765432,77.69058641975309,0.03981481481481482,55,9.879591049382716,2015,11,11
18.465625,77.32253086419753,0.024151234567901234,32,10.051273148148148,2015,11,12
18.41118827160494,77.18672839506173,0.025308641975308646,52,9.897646604938272,2015,11,13
18.369984567901234,76.0667438271605,0.02966820987654321,34,9.995563271604938,2015,11,14
18.107523148148147,76.14660493827161,0.03202160493827161,27,9.80235339506173,2015,11,15
18.22222222222222,75.23688271604938,0.03468364197530865,10,9.917399691358025,2015,11,16
18.219174382716048,76.44907407407408,0.01859567901234568,7,9.775655864197532,2015,11,17
18.070987654320987,77.62037037037037,0.051658950617283955,54,10.202893518518518,2015,11,18
18.157021604938272,76.81018518518519,0.038348765432098766,32,10.340972222222222,2015,11,19
18.247878086419753,76.36342592592592,0.041666666666666664,81,10.78275462962963,2015,11,20
18.15270061728395,76.97183641975309,0.02854938271604938,37,10.11057098765432,2015,11,21
18.219328703703702,77.3695987654321,0.03981481481481482,100,10.214236111111111,2015,11,22
18.206442901234567,77.58101851851852,0.051890432098765434,29,9.836226851851851,2015,11,23
18.11523919753086,77.09066358024691,0.03904320987654321,25,9.65462962962963,2015,11,24
18.25,76.69637345679013,0.04787808641975309,0,9.85042438271605,2015,11,25
18.389081790123456,76.07831790123457,0.054205246913580245,62,10.198109567901234,2015,11,26
18.2795524691358,76.44135802469135,0.03001543209876543,22,9.647569444444445,2015,11,27
18.286574074074075,76.4699074074074,0.026388888888888892,0,9.628742283950617,2015,11,28
18.538737623762376,76.36839933993399,0.02095709570957096,0,9.298638613861387,2015,11,29
